SubscriptionID,CustomerID,StartDate,RenewalDate,ContractType,DiscountPct,Status
S046750,C046750,2022-04-05,2022-07-04,Monthly,10,Expired
S046751,C046751,2023-08-14,2024-04-10,Monthly,5,Active
S046752,C046752,2024-10-13,2025-10-08,Annual,10,Active
S046753,C046753,2023-11-27,2024-06-24,Monthly,20,Expired
S046754,C046754,2023-01-11,2023-04-11,Annual,15,Cancelled
S046755,C046755,2021-07-01,2022-04-27,Monthly,20,Active
S046756,C046756,2021-03-18,2022-01-12,Annual,20,Active
S046757,C046757,2025-07-13,2026-07-08,Annual,10,Cancelled
S046758,C046758,2025-08-03,2026-07-29,Annual,0,Cancelled
S046759,C046759,2025-01-01,2025-06-30,Annual,10,Cancelled
S046760,C046760,2023-12-23,2024-04-21,Monthly,0,Cancelled
S046761,C046761,2023-03-01,2023-10-27,Monthly,20,Expired
S046762,C046762,2023-10-18,2024-03-16,Monthly,15,Cancelled
S046763,C046763,2023-12-07,2024-12-01,Annual,20,Active
S046764,C046764,2022-11-02,2023-05-31,Monthly,0,Expired
S046765,C046765,2024-12-23,2025-02-21,Monthly,5,Active
S046766,C046766,2022-05-19,2023-05-14,Monthly,20,Cancelled
S046767,C046767,2023-09-15,2024-01-13,Annual,5,Cancelled
S046768,C046768,2021-11-16,2022-05-15,Annual,0,Active
S046769,C046769,2021-05-21,2022-02-15,Monthly,10,Cancelled
S046770,C046770,2025-05-08,2025-08-06,Annual,0,Active
S046771,C046771,2025-04-07,2026-04-02,Monthly,20,Expired
S046772,C046772,2021-03-08,2021-07-06,Annual,10,Expired
S046773,C046773,2021-08-14,2022-03-12,Annual,0,Expired
S046774,C046774,2025-04-07,2026-04-02,Monthly,10,Cancelled
S046775,C046775,2025-10-31,2026-03-30,Monthly,0,Active
S046776,C046776,2022-08-20,2023-07-16,Annual,20,Active
S046777,C046777,2022-06-16,2023-02-11,Monthly,5,Expired
S046778,C046778,2024-01-27,2024-10-23,Annual,20,Expired
S046779,C046779,2021-05-04,2022-03-30,Monthly,5,Cancelled
S046780,C046780,2023-12-02,2024-01-31,Annual,0,Cancelled
S046781,C046781,2021-12-28,2022-02-26,Annual,15,Active
S046782,C046782,2025-06-02,2026-02-27,Monthly,5,Expired
S046783,C046783,2024-04-28,2024-08-26,Annual,20,Cancelled
S046784,C046784,2023-07-15,2023-11-12,Monthly,15,Cancelled
S046785,C046785,2023-01-26,2023-04-26,Annual,5,Cancelled
S046786,C046786,2025-06-18,2025-12-15,Annual,15,Expired
S046787,C046787,2024-08-27,2024-12-25,Annual,5,Expired
S046788,C046788,2023-06-20,2023-12-17,Monthly,20,Cancelled
S046789,C046789,2025-02-11,2025-03-13,Annual,20,Expired
S046790,C046790,2023-05-21,2024-01-16,Monthly,10,Cancelled
S046791,C046791,2022-10-10,2023-03-09,Monthly,20,Expired
S046792,C046792,2024-07-30,2024-11-27,Annual,0,Active
S046793,C046793,2021-11-13,2022-08-10,Annual,10,Expired
S046794,C046794,2021-06-23,2021-09-21,Annual,20,Cancelled
S046795,C046795,2023-08-14,2024-02-10,Annual,5,Expired
S046796,C046796,2021-12-03,2022-07-01,Monthly,0,Active
S046797,C046797,2023-05-18,2023-08-16,Monthly,5,Expired
S046798,C046798,2025-07-03,2025-08-02,Annual,20,Expired
S046799,C046799,2023-06-24,2024-06-18,Monthly,20,Active
S046800,C046800,2023-04-24,2023-12-20,Annual,5,Active
S046801,C046801,2024-06-27,2024-12-24,Annual,5,Expired
S046802,C046802,2025-08-16,2026-01-13,Monthly,5,Cancelled
S046803,C046803,2021-01-16,2021-12-12,Monthly,15,Active
S046804,C046804,2023-12-18,2024-11-12,Annual,0,Cancelled
S046805,C046805,2021-11-17,2022-01-16,Annual,20,Expired
S046806,C046806,2025-07-25,2025-10-23,Annual,10,Active
S046807,C046807,2025-02-18,2025-12-15,Annual,15,Expired
S046808,C046808,2025-04-13,2025-12-09,Monthly,15,Expired
S046809,C046809,2025-07-21,2025-10-19,Annual,0,Expired
S046810,C046810,2024-01-21,2024-02-20,Monthly,0,Active
S046811,C046811,2021-09-10,2022-08-06,Annual,15,Cancelled
S046812,C046812,2022-08-02,2023-01-29,Annual,0,Expired
S046813,C046813,2022-08-16,2023-02-12,Monthly,0,Active
S046814,C046814,2022-02-06,2022-12-03,Monthly,20,Cancelled
S046815,C046815,2023-12-02,2024-11-26,Annual,15,Expired
S046816,C046816,2021-01-19,2022-01-14,Annual,15,Active
S046817,C046817,2025-08-22,2026-04-19,Monthly,10,Active
S046818,C046818,2021-03-14,2022-02-07,Monthly,10,Expired
S046819,C046819,2022-08-14,2023-02-10,Monthly,15,Cancelled
S046820,C046820,2023-06-10,2023-11-07,Annual,15,Active
S046821,C046821,2021-01-27,2021-04-27,Monthly,10,Active
S046822,C046822,2021-03-23,2021-09-19,Monthly,0,Expired
S046823,C046823,2025-05-13,2025-06-12,Monthly,15,Expired
S046824,C046824,2022-03-23,2022-04-22,Annual,0,Cancelled
S046825,C046825,2025-07-30,2025-08-29,Monthly,10,Expired
S046826,C046826,2021-03-03,2021-09-29,Monthly,0,Active
S046827,C046827,2025-06-09,2025-07-09,Monthly,10,Active
S046828,C046828,2025-03-20,2026-01-14,Monthly,0,Active
S046829,C046829,2023-02-13,2024-01-09,Annual,5,Expired
S046830,C046830,2024-11-06,2025-08-03,Monthly,5,Cancelled
S046831,C046831,2021-06-03,2021-07-03,Annual,5,Cancelled
S046832,C046832,2021-03-30,2021-04-29,Annual,20,Cancelled
S046833,C046833,2021-07-03,2022-04-29,Annual,20,Active
S046834,C046834,2021-11-24,2022-10-20,Monthly,0,Expired
S046835,C046835,2021-09-30,2021-10-30,Monthly,15,Active
S046836,C046836,2021-05-24,2021-12-20,Annual,10,Cancelled
S046837,C046837,2023-02-23,2023-07-23,Monthly,10,Active
S046838,C046838,2022-08-10,2023-08-05,Monthly,0,Expired
S046839,C046839,2024-12-28,2025-02-26,Monthly,10,Active
S046840,C046840,2025-03-25,2025-11-20,Monthly,0,Expired
S046841,C046841,2022-08-04,2023-07-30,Annual,20,Cancelled
S046842,C046842,2023-09-06,2024-03-04,Annual,15,Expired
S046843,C046843,2024-05-04,2025-04-29,Annual,10,Expired
S046844,C046844,2023-07-30,2024-04-25,Annual,0,Cancelled
S046845,C046845,2024-01-24,2024-02-23,Annual,20,Active
S046846,C046846,2025-04-16,2025-05-16,Monthly,0,Expired
S046847,C046847,2022-02-05,2022-03-07,Annual,10,Cancelled
S046848,C046848,2022-06-21,2022-08-20,Monthly,5,Active
S046849,C046849,2024-07-06,2025-02-01,Annual,0,Cancelled
S046850,C046850,2022-01-11,2022-07-10,Annual,5,Expired
S046851,C046851,2023-03-14,2023-08-11,Monthly,15,Cancelled
S046852,C046852,2023-07-20,2023-09-18,Monthly,0,Expired
S046853,C046853,2023-02-12,2023-06-12,Monthly,20,Expired
S046854,C046854,2025-03-11,2025-12-06,Annual,0,Expired
S046855,C046855,2024-05-25,2025-05-20,Monthly,15,Cancelled
S046856,C046856,2024-10-09,2025-06-06,Monthly,20,Expired
S046857,C046857,2022-10-22,2023-06-19,Monthly,10,Expired
S046858,C046858,2025-01-02,2025-07-31,Monthly,5,Cancelled
S046859,C046859,2023-11-19,2023-12-19,Monthly,20,Expired
S046860,C046860,2021-11-02,2022-09-28,Monthly,0,Active
S046861,C046861,2021-03-24,2021-06-22,Annual,20,Active
S046862,C046862,2023-06-30,2024-01-26,Annual,10,Cancelled
S046863,C046863,2025-06-25,2025-09-23,Monthly,10,Expired
S046864,C046864,2024-11-26,2025-03-26,Monthly,15,Active
S046865,C046865,2022-08-14,2023-01-11,Annual,15,Active
S046866,C046866,2022-10-29,2023-08-25,Monthly,20,Expired
S046867,C046867,2024-01-29,2024-10-25,Monthly,15,Cancelled
S046868,C046868,2024-12-12,2025-04-11,Monthly,10,Active
S046869,C046869,2023-07-15,2023-10-13,Annual,20,Expired
S046870,C046870,2023-02-27,2023-06-27,Annual,0,Expired
S046871,C046871,2023-06-12,2023-09-10,Monthly,10,Expired
S046872,C046872,2021-12-26,2022-03-26,Monthly,10,Active
S046873,C046873,2022-04-02,2022-09-29,Monthly,10,Expired
S046874,C046874,2022-10-09,2023-09-04,Annual,20,Cancelled
S046875,C046875,2021-06-30,2022-03-27,Monthly,15,Expired
S046876,C046876,2021-10-23,2022-08-19,Monthly,0,Active
S046877,C046877,2024-03-16,2025-01-10,Annual,5,Cancelled
S046878,C046878,2021-02-26,2021-12-23,Monthly,15,Active
S046879,C046879,2025-09-12,2026-08-08,Monthly,20,Active
S046880,C046880,2025-02-25,2025-08-24,Monthly,15,Cancelled
S046881,C046881,2023-10-23,2024-07-19,Annual,20,Expired
S046882,C046882,2024-07-21,2024-10-19,Annual,15,Active
S046883,C046883,2024-02-01,2024-05-31,Monthly,15,Expired
S046884,C046884,2023-02-11,2023-12-08,Monthly,5,Cancelled
S046885,C046885,2021-07-24,2022-04-20,Monthly,0,Expired
S046886,C046886,2024-02-15,2024-03-16,Annual,10,Expired
S046887,C046887,2025-04-23,2025-07-22,Monthly,15,Cancelled
S046888,C046888,2024-04-30,2025-03-26,Annual,0,Active
S046889,C046889,2022-10-18,2023-03-17,Monthly,0,Active
S046890,C046890,2024-02-13,2025-02-07,Monthly,0,Active
S046891,C046891,2022-05-21,2022-09-18,Annual,0,Cancelled
S046892,C046892,2025-01-03,2025-02-02,Annual,5,Cancelled
S046893,C046893,2023-03-22,2024-03-16,Monthly,15,Cancelled
S046894,C046894,2021-11-04,2022-08-01,Annual,5,Cancelled
S046895,C046895,2024-01-30,2024-09-26,Monthly,5,Cancelled
S046896,C046896,2025-05-03,2025-06-02,Monthly,20,Expired
S046897,C046897,2024-05-10,2025-01-05,Annual,10,Expired
S046898,C046898,2024-04-28,2024-07-27,Monthly,15,Cancelled
S046899,C046899,2025-01-02,2025-11-28,Monthly,10,Active
S046900,C046900,2021-12-25,2022-09-21,Annual,15,Cancelled
S046901,C046901,2021-11-17,2022-09-13,Annual,5,Active
S046902,C046902,2024-02-19,2024-10-16,Monthly,15,Active
S046903,C046903,2022-11-11,2023-01-10,Monthly,10,Cancelled
S046904,C046904,2022-08-05,2023-02-01,Annual,5,Active
S046905,C046905,2021-05-20,2022-02-14,Monthly,15,Active
S046906,C046906,2025-02-03,2025-06-03,Annual,0,Cancelled
S046907,C046907,2024-12-05,2025-04-04,Monthly,20,Expired
S046908,C046908,2023-08-09,2023-11-07,Monthly,20,Active
S046909,C046909,2025-11-26,2026-11-21,Annual,0,Active
S046910,C046910,2024-01-27,2024-03-27,Monthly,0,Active
S046911,C046911,2025-07-16,2026-04-12,Annual,0,Cancelled
S046912,C046912,2022-03-03,2022-08-30,Monthly,0,Expired
S046913,C046913,2025-07-09,2026-02-04,Annual,0,Cancelled
S046914,C046914,2025-07-22,2025-10-20,Monthly,5,Cancelled
S046915,C046915,2021-02-04,2021-05-05,Annual,15,Expired
S046916,C046916,2022-02-21,2022-06-21,Annual,15,Active
S046917,C046917,2022-09-05,2023-05-03,Monthly,10,Expired
S046918,C046918,2025-10-19,2026-10-14,Monthly,10,Cancelled
S046919,C046919,2023-05-02,2024-01-27,Annual,20,Active
S046920,C046920,2024-05-06,2024-11-02,Annual,10,Expired
S046921,C046921,2022-04-23,2022-06-22,Monthly,5,Cancelled
S046922,C046922,2024-12-28,2025-06-26,Monthly,15,Cancelled
S046923,C046923,2021-03-29,2021-04-28,Monthly,5,Cancelled
S046924,C046924,2025-02-02,2025-11-29,Monthly,15,Expired
S046925,C046925,2023-04-24,2023-10-21,Annual,20,Cancelled
S046926,C046926,2024-10-07,2024-12-06,Annual,15,Active
S046927,C046927,2022-03-28,2023-03-23,Annual,0,Cancelled
S046928,C046928,2021-09-11,2022-03-10,Monthly,5,Active
S046929,C046929,2023-02-02,2023-11-29,Annual,20,Cancelled
S046930,C046930,2022-07-07,2022-11-04,Monthly,5,Expired
S046931,C046931,2024-06-15,2025-05-11,Monthly,10,Cancelled
S046932,C046932,2025-06-03,2026-05-29,Annual,5,Cancelled
S046933,C046933,2023-08-21,2023-09-20,Monthly,15,Active
S046934,C046934,2023-05-25,2024-05-19,Annual,20,Active
S046935,C046935,2021-11-08,2022-11-03,Monthly,15,Cancelled
S046936,C046936,2022-01-30,2022-07-29,Monthly,10,Cancelled
S046937,C046937,2022-03-15,2023-03-10,Monthly,15,Active
S046938,C046938,2023-04-24,2023-06-23,Annual,0,Active
S046939,C046939,2023-04-28,2024-03-23,Annual,20,Cancelled
S046940,C046940,2024-10-19,2025-04-17,Annual,20,Cancelled
S046941,C046941,2021-10-22,2022-06-19,Monthly,0,Active
S046942,C046942,2025-09-14,2025-12-13,Annual,20,Active
S046943,C046943,2022-05-15,2023-03-11,Monthly,0,Active
S046944,C046944,2024-01-24,2024-11-19,Annual,10,Expired
S046945,C046945,2021-02-04,2021-08-03,Annual,0,Active
S046946,C046946,2023-01-25,2023-06-24,Annual,20,Active
S046947,C046947,2022-05-23,2023-03-19,Monthly,0,Expired
S046948,C046948,2023-04-17,2023-05-17,Monthly,0,Cancelled
S046949,C046949,2024-01-06,2024-11-01,Monthly,5,Active
S046950,C046950,2021-05-07,2022-04-02,Annual,10,Active
S046951,C046951,2022-06-01,2023-03-28,Annual,5,Cancelled
S046952,C046952,2022-09-02,2023-03-31,Annual,20,Cancelled
S046953,C046953,2025-08-16,2025-10-15,Annual,20,Expired
S046954,C046954,2025-03-06,2025-11-01,Monthly,10,Active
S046955,C046955,2022-10-31,2023-06-28,Monthly,0,Cancelled
S046956,C046956,2022-02-20,2022-12-17,Monthly,10,Cancelled
S046957,C046957,2024-03-15,2024-09-11,Monthly,15,Cancelled
S046958,C046958,2021-07-01,2021-10-29,Annual,0,Expired
S046959,C046959,2022-12-12,2023-07-10,Monthly,20,Expired
S046960,C046960,2024-02-20,2024-09-17,Annual,10,Active
S046961,C046961,2025-04-08,2026-02-02,Monthly,0,Expired
S046962,C046962,2021-05-06,2021-10-03,Monthly,15,Cancelled
S046963,C046963,2023-10-08,2024-09-02,Annual,0,Active
S046964,C046964,2023-07-10,2023-10-08,Monthly,5,Expired
S046965,C046965,2023-02-21,2023-09-19,Monthly,10,Expired
S046966,C046966,2024-08-07,2024-10-06,Annual,10,Expired
S046967,C046967,2021-03-27,2021-10-23,Monthly,15,Active
S046968,C046968,2023-12-14,2024-01-13,Annual,0,Active
S046969,C046969,2025-07-23,2026-03-20,Monthly,0,Cancelled
S046970,C046970,2021-10-25,2022-01-23,Annual,20,Expired
S046971,C046971,2021-07-15,2022-03-12,Monthly,0,Expired
S046972,C046972,2021-01-11,2022-01-06,Annual,5,Cancelled
S046973,C046973,2023-01-20,2024-01-15,Annual,10,Cancelled
S046974,C046974,2021-06-23,2022-01-19,Monthly,0,Cancelled
S046975,C046975,2023-04-24,2023-08-22,Monthly,20,Cancelled
S046976,C046976,2024-10-03,2025-06-30,Monthly,0,Cancelled
S046977,C046977,2022-08-06,2023-05-03,Monthly,5,Cancelled
S046978,C046978,2021-09-03,2022-08-29,Annual,15,Active
S046979,C046979,2021-07-29,2022-01-25,Annual,20,Cancelled
S046980,C046980,2022-07-18,2023-05-14,Annual,10,Expired
S046981,C046981,2022-06-12,2022-09-10,Annual,15,Cancelled
S046982,C046982,2024-05-11,2024-08-09,Annual,0,Cancelled
S046983,C046983,2024-04-27,2025-04-22,Monthly,15,Expired
S046984,C046984,2022-05-16,2023-04-11,Monthly,10,Cancelled
S046985,C046985,2021-12-19,2022-04-18,Monthly,10,Expired
S046986,C046986,2025-03-28,2025-04-27,Monthly,5,Cancelled
S046987,C046987,2023-02-06,2024-02-01,Monthly,20,Expired
S046988,C046988,2023-05-22,2024-04-16,Monthly,0,Expired
S046989,C046989,2025-11-29,2026-04-28,Monthly,5,Expired
S046990,C046990,2024-05-23,2025-01-18,Annual,0,Expired
S046991,C046991,2023-02-15,2023-03-17,Annual,10,Active
S046992,C046992,2024-02-02,2024-09-29,Annual,20,Cancelled
S046993,C046993,2021-08-24,2022-04-21,Monthly,20,Active
S046994,C046994,2025-08-26,2026-07-22,Annual,20,Expired
S046995,C046995,2022-03-27,2022-10-23,Annual,5,Expired
S046996,C046996,2021-02-25,2021-07-25,Annual,10,Active
S046997,C046997,2024-12-08,2025-08-05,Monthly,20,Active
S046998,C046998,2024-04-17,2025-04-12,Annual,5,Expired
S046999,C046999,2021-10-14,2021-11-13,Monthly,0,Expired
S047000,C047000,2022-06-28,2023-03-25,Annual,10,Expired
S047001,C047001,2022-05-07,2023-03-03,Annual,10,Cancelled
S047002,C047002,2021-02-15,2021-06-15,Annual,15,Expired
S047003,C047003,2022-09-24,2023-01-22,Annual,10,Cancelled
S047004,C047004,2022-07-11,2022-08-10,Annual,20,Expired
S047005,C047005,2023-02-04,2023-12-31,Monthly,20,Active
S047006,C047006,2021-08-23,2021-12-21,Annual,0,Expired
S047007,C047007,2025-10-25,2026-03-24,Monthly,20,Cancelled
S047008,C047008,2024-06-15,2024-10-13,Annual,10,Active
S047009,C047009,2024-06-22,2024-12-19,Monthly,0,Expired
S047010,C047010,2025-10-15,2026-07-12,Monthly,10,Active
S047011,C047011,2022-06-30,2023-01-26,Monthly,15,Active
S047012,C047012,2021-03-01,2021-09-27,Monthly,20,Cancelled
S047013,C047013,2022-10-15,2023-03-14,Monthly,5,Expired
S047014,C047014,2023-10-23,2024-04-20,Monthly,20,Cancelled
S047015,C047015,2024-05-02,2024-12-28,Annual,0,Expired
S047016,C047016,2022-09-03,2023-05-01,Annual,20,Active
S047017,C047017,2024-06-28,2025-06-23,Annual,20,Cancelled
S047018,C047018,2023-08-08,2024-01-05,Annual,5,Expired
S047019,C047019,2024-04-16,2024-05-16,Annual,20,Expired
S047020,C047020,2025-01-10,2026-01-05,Annual,10,Cancelled
S047021,C047021,2022-01-06,2022-03-07,Monthly,5,Active
S047022,C047022,2025-11-17,2025-12-17,Monthly,10,Expired
S047023,C047023,2025-05-12,2026-04-07,Monthly,10,Active
S047024,C047024,2021-04-10,2021-10-07,Monthly,20,Expired
S047025,C047025,2022-04-09,2022-12-05,Monthly,5,Active
S047026,C047026,2025-09-29,2026-01-27,Annual,0,Expired
S047027,C047027,2025-08-01,2025-08-31,Monthly,10,Expired
S047028,C047028,2021-04-12,2021-06-11,Annual,10,Cancelled
S047029,C047029,2022-01-17,2022-05-17,Annual,15,Cancelled
S047030,C047030,2025-04-22,2026-03-18,Annual,5,Active
S047031,C047031,2023-09-01,2024-08-26,Annual,20,Active
S047032,C047032,2024-04-17,2024-09-14,Annual,10,Cancelled
S047033,C047033,2025-01-02,2025-03-03,Annual,20,Active
S047034,C047034,2021-06-24,2021-11-21,Monthly,20,Cancelled
S047035,C047035,2023-03-21,2023-11-16,Monthly,10,Active
S047036,C047036,2024-07-30,2025-04-26,Monthly,0,Expired
S047037,C047037,2025-06-09,2026-04-05,Annual,10,Cancelled
S047038,C047038,2025-01-30,2025-03-01,Annual,10,Expired
S047039,C047039,2025-12-02,2026-11-27,Monthly,10,Cancelled
S047040,C047040,2023-05-19,2023-06-18,Monthly,0,Expired
S047041,C047041,2022-06-11,2023-06-06,Annual,15,Active
S047042,C047042,2023-10-18,2024-10-12,Annual,15,Cancelled
S047043,C047043,2023-07-23,2024-07-17,Annual,0,Active
S047044,C047044,2022-07-16,2022-12-13,Annual,15,Expired
S047045,C047045,2024-01-21,2024-10-17,Annual,10,Active
S047046,C047046,2025-06-07,2025-12-04,Monthly,15,Active
S047047,C047047,2022-09-16,2023-09-11,Annual,15,Cancelled
S047048,C047048,2024-09-27,2025-05-25,Monthly,20,Cancelled
S047049,C047049,2021-08-24,2022-06-20,Annual,20,Active
S047050,C047050,2021-05-20,2022-03-16,Annual,10,Active
S047051,C047051,2024-09-21,2025-07-18,Monthly,0,Cancelled
S047052,C047052,2023-04-12,2023-08-10,Monthly,0,Active
S047053,C047053,2021-02-27,2021-11-24,Monthly,5,Expired
S047054,C047054,2021-05-21,2022-05-16,Monthly,10,Expired
S047055,C047055,2023-06-07,2023-09-05,Monthly,20,Expired
S047056,C047056,2021-07-22,2021-10-20,Annual,15,Active
S047057,C047057,2025-02-04,2025-12-31,Annual,0,Active
S047058,C047058,2023-11-30,2024-08-26,Monthly,10,Active
S047059,C047059,2022-12-17,2023-01-16,Annual,5,Active
S047060,C047060,2023-01-22,2023-10-19,Annual,15,Expired
S047061,C047061,2021-10-23,2022-02-20,Monthly,0,Cancelled
S047062,C047062,2023-10-30,2024-05-27,Annual,15,Cancelled
S047063,C047063,2025-05-01,2026-02-25,Annual,20,Active
S047064,C047064,2021-04-25,2022-03-21,Monthly,5,Expired
S047065,C047065,2021-11-01,2022-09-27,Monthly,5,Cancelled
S047066,C047066,2021-04-28,2021-12-24,Monthly,10,Cancelled
S047067,C047067,2021-08-13,2021-10-12,Annual,0,Expired
S047068,C047068,2021-02-11,2022-02-06,Annual,20,Expired
S047069,C047069,2023-11-26,2024-05-24,Monthly,5,Expired
S047070,C047070,2022-06-28,2022-08-27,Annual,20,Active
S047071,C047071,2021-03-30,2021-09-26,Annual,0,Expired
S047072,C047072,2025-02-15,2025-09-13,Monthly,20,Expired
S047073,C047073,2024-07-02,2024-10-30,Monthly,20,Cancelled
S047074,C047074,2024-08-09,2025-02-05,Monthly,10,Cancelled
S047075,C047075,2022-02-09,2022-10-07,Monthly,15,Active
S047076,C047076,2022-05-11,2022-08-09,Annual,15,Expired
S047077,C047077,2022-04-01,2022-07-30,Annual,0,Cancelled
S047078,C047078,2023-11-06,2024-09-01,Monthly,0,Expired
S047079,C047079,2022-05-07,2022-12-03,Monthly,15,Expired
S047080,C047080,2025-02-25,2025-05-26,Monthly,10,Active
S047081,C047081,2021-02-18,2021-09-16,Monthly,0,Expired
S047082,C047082,2021-04-13,2022-04-08,Annual,5,Expired
S047083,C047083,2021-01-21,2021-09-18,Monthly,0,Expired
S047084,C047084,2025-04-20,2026-03-16,Annual,15,Expired
S047085,C047085,2023-09-17,2024-04-14,Monthly,0,Expired
S047086,C047086,2023-09-07,2024-01-05,Annual,10,Cancelled
S047087,C047087,2024-03-23,2024-12-18,Annual,5,Expired
S047088,C047088,2023-07-27,2024-05-22,Annual,10,Active
S047089,C047089,2021-11-18,2021-12-18,Annual,10,Active
S047090,C047090,2022-03-05,2022-04-04,Annual,0,Expired
S047091,C047091,2021-12-04,2022-01-03,Monthly,20,Active
S047092,C047092,2024-02-13,2025-02-07,Annual,5,Expired
S047093,C047093,2023-09-12,2024-06-08,Annual,20,Expired
S047094,C047094,2025-04-15,2025-06-14,Monthly,15,Active
S047095,C047095,2023-04-19,2024-02-13,Annual,10,Expired
S047096,C047096,2023-02-27,2023-03-29,Annual,20,Active
S047097,C047097,2024-09-26,2024-10-26,Monthly,0,Active
S047098,C047098,2022-04-11,2022-08-09,Monthly,15,Active
S047099,C047099,2023-11-13,2024-04-11,Monthly,20,Cancelled
S047100,C047100,2025-09-14,2026-02-11,Monthly,15,Expired
S047101,C047101,2021-04-12,2021-05-12,Monthly,5,Cancelled
S047102,C047102,2021-03-06,2022-01-30,Annual,20,Cancelled
S047103,C047103,2025-06-24,2025-12-21,Annual,10,Active
S047104,C047104,2021-06-17,2022-05-13,Monthly,20,Expired
S047105,C047105,2021-11-15,2021-12-15,Monthly,15,Expired
S047106,C047106,2024-05-21,2024-09-18,Annual,5,Cancelled
S047107,C047107,2022-02-08,2022-05-09,Monthly,10,Cancelled
S047108,C047108,2024-06-05,2025-03-02,Monthly,20,Cancelled
S047109,C047109,2025-06-29,2026-01-25,Monthly,5,Expired
S047110,C047110,2024-12-25,2025-09-21,Monthly,20,Active
S047111,C047111,2022-08-23,2023-03-21,Annual,5,Expired
S047112,C047112,2024-01-10,2024-04-09,Annual,0,Expired
S047113,C047113,2022-08-30,2023-01-27,Monthly,10,Expired
S047114,C047114,2024-09-16,2025-09-11,Monthly,15,Expired
S047115,C047115,2023-03-30,2024-03-24,Monthly,5,Cancelled
S047116,C047116,2022-06-17,2023-03-14,Monthly,10,Expired
S047117,C047117,2025-06-26,2025-08-25,Annual,5,Cancelled
S047118,C047118,2025-11-18,2026-06-16,Annual,10,Active
S047119,C047119,2021-11-05,2022-07-03,Annual,0,Cancelled
S047120,C047120,2024-09-12,2025-09-07,Annual,5,Active
S047121,C047121,2025-04-01,2026-01-26,Annual,20,Active
S047122,C047122,2023-11-25,2024-06-22,Annual,5,Active
S047123,C047123,2024-02-23,2024-05-23,Annual,15,Active
